hastus_id,translink_id,description,street_name,nearest_cross_street,lat,long,suburb,bus_stop_type,tactile_ground_surf_indicat_y_n,boarding_point,road_gradient,cross_fall,date_of_last_audit,btn_both
215,NA,Ann St - Stop 215,ANN ST,NA,-27.460387,153.033191,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
216,300066,Valley Island (Ann St) (Stop 216),Ann St,Gipps St,-27.459512,153.033969,FORTITUDE VALLEY,Intermediate,Y,Hard,Medium,Medium,28/06/2011,TRUE
217,306539,Valley Island (Ann St) (Stop 217),Ann St,Gotha St,-27.460404,153.032984,FORTITUDE VALLEY,Intermediate,N,Medium,Easy,Easy,6/08/2007,TRUE
218,306542,Ann St - Stop 218,Ann St,Kemp Pl,-27.460299,153.033278,FORTITUDE VALLEY,Intermediate,N,Easy,NA,Hard,6/08/2007,TRUE
219,306540,Ann St - Stop 219,Ann St,Kemp Pl,-27.460488,153.033089,FORTITUDE VALLEY,Intermediate,Y,Easy,Easy,Hard,6/08/2007,TRUE
220,306543,Ann St - Stop 220,Ann St,Dodge La,-27.461433,153.032171,FORTITUDE VALLEY,Intermediate,N,Easy,Medium,Hard,6/08/2007,TRUE
221,NA,Ann St - Stop 221,ANN ST,NA,-27.461597,153.032011,FORTITUDE VALLEY,NA,NA,Hard,Medium,Hard,NA,TRUE
222,NA,Ann St @ Macrossan (A1) (St 222),QUEEN ST,NA,-27.4623,153.031448,BRISBANE CITY,NA,NA,Medium,Easy,Easy,NA,TRUE
225,306535,Wickham St app Little St (Stop 225),Wickham St,Little St,-27.459064,153.032009,FORTITUDE VALLEY,Regular with seat,N,Easy,NA,Hard,6/07/2007,TRUE
226,306537,Wickham St app Gotha St (Stop 226),Wickham St,Gotha St,-27.460014,153.031751,FORTITUDE VALLEY,Intermediate,N,Hard,Easy,Easy,6/07/2007,TRUE
227,306536,Wickham St f/s Gotha St (Stop 227),Wickham St,Little St,-27.459415,153.031788,FORTITUDE VALLEY,Regular with seat,N,Medium,Easy,Medium,6/07/2007,TRUE
228,306531,Wickham St f/s Brunswick (St 228),Wickham St,Brunswick St,-27.45714,153.033874,FORTITUDE VALLEY,Regular with seat,Y,Easy,Easy,Medium,6/07/2007,TRUE
229,NA,Wickham St @ Warner St (St 229),WICKHAM ST,NA,-27.456755,153.034261,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
230,300067,Barry Pde Stop 230 fs Gipps St,Barry Pde,Gipps St,-27.458513,153.031243,FORTITUDE VALLEY,Regular with seat,N,Easy,Hard,Hard,6/07/2007,TRUE
231,306526,Gotha St - 231,Gotha St,Wickham St,-27.459558,153.031559,FORTITUDE VALLEY,Intermediate,N,Easy,Medium,Hard,6/07/2007,TRUE
232,300000,"Fortitude Valley"""""""" St Paul's Tce (St 232)",St Pauls Tce,Amelia St,-27.455115,153.032403,FORTITUDE VALLEY,Intermediate,N,Easy,Easy,Medium,10/05/2007,TRUE
235,306499,St Pauls Tce app Boundary (St 235),St Pauls Tce,Boundary St,-27.460562,153.027245,SPRING HILL,Intermediate,N,Easy,Medium,Hard,10/05/2007,TRUE
236,306527,Gotha/St Pauls (Stop 236),Gotha St,Agnes St,-27.45821,153.029887,FORTITUDE VALLEY,Regular with seat,N,Easy,Hard,Hard,6/07/2007,TRUE
237,306494,St Pauls Tce app Union (Stop 237),St Pauls Tce,Isaac St,-27.460442,153.027175,SPRING HILL,Intermediate,N,Medium,Medium,Hard,10/05/2007,TRUE
238,306498,St Pauls Terrace (Stop 238),St Pauls Tce,Warren St,-27.458408,153.029376,FORTITUDE VALLEY,Intermediate,N,Hard,Hard,Medium,10/05/2007,TRUE
239,306495,St Pauls Terrace (Stop 239),St Pauls Tce,Quarry St,-27.458932,153.028663,SPRING HILL,Regular,N,Easy,Hard,Hard,10/05/2007,TRUE
240,306497,Fortitude Valley/St Paul's Terrace (St 240),St Pauls Tce,Julia St,-27.454731,153.03297,FORTITUDE VALLEY,Regular,N,Easy,Medium,Hard,10/05/2007,TRUE
241,301589,Evelyn Street - 10,Breakfast Creek Rd,Evelyn St,-27.446439,153.042693,NEWSTEAD,Intermediate,N,Hard,Easy,Easy,3/05/2007,TRUE
242,NA,Riverpark - 9,NA,NA,-27.449131,153.04268,NEWSTEAD,Regular with seat,NA,NA,NA,NA,NA,TRUE
244,301562,Knapp Street - 8,Wickham St,Knapp St,-27.451175,153.039955,FORTITUDE VALLEY,Regular with seat,N,Easy,Easy,Medium,3/05/2007,TRUE
245,301563,Riverpark - 9,Breakfast Creek Rd,Cowlishaw St,-27.448094,153.042407,NEWSTEAD,Intermediate,N,Easy,Easy,Hard,3/05/2007,TRUE
246,301584,Evelyn Street - 10,Breakfast Creek Rd,Evelyn St,-27.446403,153.04237,NEWSTEAD,Intermediate,N,Easy,Easy,Hard,3/05/2007,TRUE
247,301585,Booroodabin - 11,Breakfast Creek Rd,Maud St,-27.444459,153.043085,NEWSTEAD,Regular,N,Hard,Easy,Hard,19/01/2012,TRUE
248,301586,Newstead House - 12,Breakfast Creek Rd,Halford St,-27.44332,153.043787,NEWSTEAD,Regular with seat,N,Medium,NA,Easy,3/05/2007,TRUE
250,NA,"Bowen Hills"""""""" Abbotsford Road",FOLKESTONE ST,NA,-27.443348,153.038671,BOWEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
251,NA,Folkestone Street - 14A,FOLKESTONE ST,NA,-27.444228,153.039367,BOWEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
252,NA,Folkestone St,ABBOTSFORD RD,NA,-27.444234,153.038626,BOWEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
253,301602,Allison Street - 16,Abbotsford Rd,Allison St,-27.439241,153.040635,BOWEN HILLS,Regular,N,NA,NA,NA,3/05/2007,TRUE
256,301285,Allison Street - 16,Abbotsford Rd,Edmondstone Rd,-27.439843,153.039686,BOWEN HILLS,Regular with seat,Y,NA,NA,NA,28/04/2007,TRUE
262,301604,Alexandria Street - 11,St Pauls Tce,Alexandria St,-27.452554,153.035112,FORTITUDE VALLEY,Intermediate,N,Easy,Medium,Easy,3/05/2007,TRUE
263,301284,Alexandria Street - 11,St Pauls Tce,Alexandra St,-27.452416,153.035058,BOWEN HILLS,Regular with seat,N,Medium,Hard,Hard,28/04/2007,TRUE
265,301603,Montpelier Road - 12/13,Abbotsford Rd,Edgar St,-27.446972,153.038018,BOWEN HILLS,Intermediate,Y,Easy,Hard,Hard,27/03/2011,TRUE
266,304301,"Auchenflower"""""""" Coronation Drive",Coronation Dr,Lang Pde,-27.474984,153.003263,MILTON,Intermediate,N,Medium,Easy,Medium,8/05/2007,TRUE
267,304295,"Auchenflower"""""""" Coronation Drive",Coronation Dr,Lang Pde,-27.475246,153.003224,MILTON,Intermediate,N,Medium,Easy,Hard,8/05/2007,TRUE
268,304302,Park Road - 6,Coronation Dr,Graham St,-27.473404,153.0048,MILTON,Intermediate,N,Hard,Easy,Easy,8/05/2007,TRUE
271,304303,"Cribb Street"""""""" Coronation Drive",Coronation Dr,Park Rd,-27.472072,153.00644,MILTON,Intermediate,N,Hard,Easy,Hard,8/05/2007,TRUE
272,NA,"Cribb Street"""""""" Coronation Drive",NA,NA,-27.471125,153.007921,MILTON,NA,NA,NA,NA,NA,NA,TRUE
273,304304,"Boomerang St"""""""" Stop 3 Coronation Drive",Coronation Dr,Cribb St,-27.469253,153.00987,MILTON,Intermediate,Y,Medium,NA,Easy,30/03/2012,TRUE
275,NA,Hale Street - 3,NA,NA,-27.469559,153.009868,MILTON,NA,NA,NA,NA,NA,NA,TRUE
448,301814,Ada Street - 18,Kedron Brook Rd,Ada St,-27.434956,153.022431,WILSTON,Regular with seat,Y,Medium,Easy,Easy,28/06/2011,TRUE
449,301794,Ada Street - 18,Kedron Brook Rd,Silvester St,-27.435068,153.022797,WILSTON,Regular with seat,Y,Medium,Easy,Easy,21/03/2007,TRUE
450,301815,York Street - 19,Kedron Brook Rd,Jeffery St,-27.433888,153.021057,WILSTON,Regular with seat,Y,Medium,Easy,Easy,28/06/2011,TRUE
451,301793,York Street - 19,Kedron Brook Rd,York St,-27.433753,153.021098,WILSTON,Intermediate,N,Medium,NA,Medium,21/03/2007,TRUE
454,301816,"Wilston Village"""""""" Kedron Brook Road",Kedron Brook Rd,Macgregor St,-27.43268,153.019904,WILSTON,Intermediate,N,Medium,Easy,Medium,21/03/2007,TRUE
461,302009,Ruth Street - 20/21,Lamont Rd,Heather St,-27.432729,153.017527,WILSTON,Regular,N,Hard,Easy,Easy,28/03/2007,TRUE
462,NA,Ruth Street - 20,LAMONT RD,NA,-27.433148,153.017594,WILSTON,NA,NA,NA,NA,NA,NA,TRUE
463,302007,Abuklea Street - 19,Lamont Rd,Abuklea St,-27.434903,153.017133,WILSTON,Intermediate,N,Hard,Easy,Hard,28/03/2007,TRUE
464,302006,Abuklea Street - 19,Lamont Rd,Newmarket Rd,-27.435621,153.017151,WILSTON,Intermediate,N,Medium,Easy,Medium,28/03/2007,TRUE
468,301278,Bowen Street - 14,Lutwyche Rd,Bowen St,-27.433018,153.032041,WINDSOR,Intermediate,N,Medium,Medium,Hard,28/04/2007,TRUE
469,301279,"Windsor Rail"""""""" Stop 13 Lutwyche Road",Lutwyche Rd,Le Geyt St,-27.435617,153.031572,WINDSOR,Intermediate,Y,Easy,Easy,Easy,28/04/2007,TRUE
470,301110,"Windsor Rail"""""""" Stop 13 Lutwyche Road",Lutwyche Rd,Eildon Rd,-27.434761,153.03153,WINDSOR,Intermediate,Y,Easy,Medium,Easy,25/04/2007,TRUE
477,301799,Allom Street - 13,Northey St,Allom St,-27.442012,153.026704,WINDSOR,Intermediate,N,Easy,Easy,Easy,21/03/2007,TRUE
478,301800,"Northey Street"""""""" Northey Street",Northey St,Allom St,-27.442173,153.027838,WINDSOR,Intermediate,N,Easy,Easy,Medium,21/03/2007,TRUE
479,NA,Victoria Street - 11,LUTWYCHE RD,NA,-27.442435,153.029722,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
480,NA,"Northey Street"""""""" Northey Street",EDGAR ST,NA,-27.442277,153.027661,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
481,NA,Granville Street - 17,NEWMARKET RD,NA,-27.436725,153.021869,WILSTON,NA,NA,NA,NA,NA,NA,TRUE
482,301804,Downey Park - 13A,Green Tce,Melbourne St,-27.441158,153.025494,WINDSOR,Intermediate,Y,Medium,Easy,Easy,30/03/2012,TRUE
483,NA,Table Tennis Complex - 14,NOBLE ST,NA,-27.439668,153.026226,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
484,301798,Table Tennis Complex - 14,Green Tce,Nicholas St,-27.439605,153.026416,WINDSOR,Intermediate,Y,Medium,Easy,Hard,21/03/2007,TRUE
485,301806,Green Terrace - 15,Green Tce,Newmarket Rd,-27.438009,153.026962,WINDSOR,Intermediate,N,Medium,Easy,Easy,21/03/2007,TRUE
486,301797,Green Terrace - 15,Green Tce,Newmarket Rd,-27.438047,153.027101,WINDSOR,Intermediate,N,Easy,Medium,Medium,21/03/2007,TRUE
487,301807,"Oakwal Lane"""""""" Stop 16 Newmarket Road",Newmarket Rd,Oakwal La,-27.437266,153.024783,WINDSOR,Intermediate,N,Easy,Easy,Medium,21/03/2007,TRUE
488,301796,"Oakwal Lane"""""""" Stop 16 Newmarket Road",Newmarket Rd,Oakwal La,-27.437115,153.024621,WINDSOR,Intermediate,N,Hard,Easy,Medium,21/03/2007,TRUE
489,301795,Silvester Street - 17,Kedron Brook Rd,Newmarket Rd,-27.436641,153.022915,WILSTON,Intermediate,N,Medium,Easy,Hard,21/03/2007,TRUE
490,301813,Silvester Street - 17,Kedron Brook Rd,Newmarket Rd,-27.436483,153.022795,WILSTON,Regular,N,NA,NA,NA,21/03/2007,TRUE
491,301808,Granville Street - 17,Newmarket Rd,Noble St,-27.436936,153.022453,WILSTON,Intermediate,N,Medium,Easy,Easy,21/03/2007,TRUE
492,301809,Wilston Station - 18,Newmarket Rd,Vardon St,-27.43657,153.01987,WILSTON,Regular with seat,N,NA,NA,NA,21/03/2007,TRUE
493,301810,Murray Street - 18A,Newmarket Rd,Murray St,-27.43635,153.018323,WILSTON,Regular,N,NA,NA,NA,21/03/2007,TRUE
494,301811,Wilston Station - 18,Newmarket Rd,Vardon St,-27.436344,153.019187,WILSTON,Intermediate,N,Medium,Easy,Medium,21/03/2007,TRUE
495,NA,Northey Street - 10 - closed 31/01/2007,LUTWYCHE RD,NA,-27.442075,153.030266,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
496,NA,Lutwyche Road - 11,LUTWYCHE RD,NA,-27.439183,153.030747,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
497,301109,Lutwyche Road - 12,Lutwyche Rd,Cartwright St,-27.437317,153.031058,WINDSOR,Intermediate,Y,Hard,Easy,Easy,25/04/2007,TRUE
498,NA,LUTWYCHE / BRYDEN,LUTWYCHE RD,NA,-27.43848,153.031084,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
499,NA,Lutwyche Road - 11,LUTWYCHE RD,NA,-27.438477,153.03106,WINDSOR,Intermediate,NA,Hard,Easy,Easy,NA,TRUE
500,NA,Northey Street - 10 - to close on 31/1/07,NA,NA,-27.4437,153.030125,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
501,NA,Allom Street - 13,DOWNEY ST,NA,-27.44208,153.026313,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
502,NA,Butterfield Street - 10A,BRAMSTON TCE,NA,-27.445055,153.022567,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
503,NA,Butterfield Street - 10A,BUTTERFIELD ST,NA,-27.444926,153.022582,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
504,NA,Aberleigh Road - 11,NA,NA,-27.44519,153.02089,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
505,NA,Aberleigh Road - 11,FAGAN RD,NA,-27.444783,153.020471,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
506,NA,Butterfield Pre-School - 11A,BUTTERFIELD ST,NA,-27.444683,153.019238,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
507,302885,Butterfield Pre-School - 11A,Butterfield St,Fagan Rd,-27.444531,153.018548,HERSTON,Intermediate,Y,Medium,Easy,Easy,18/04/2007,TRUE
508,302888,Garrick Terrace - 10,Bramston Tce,Garrick Tce,-27.445724,153.023007,HERSTON,Intermediate,Y,Easy,Easy,Hard,18/04/2007,TRUE
509,NA,Garrick Terrace - 10,BRAMSTON TCE,NA,-27.446212,153.022918,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
510,302889,McLeod Street - 9A,Bramston Tce,McLeod St,-27.44708,153.02387,HERSTON,Intermediate,N,Medium,Hard,Medium,18/04/2007,TRUE
511,302899,McLeod Street - 9A,Bramston Tce,Wyndham St,-27.447165,153.023749,HERSTON,Regular,N,Medium,Medium,Hard,18/04/2007,TRUE
512,302890,Weightman Street - 9,Bramston Tce,Weightman St,-27.44785,153.024563,HERSTON,Intermediate,Y,Medium,Hard,NA,18/04/2007,TRUE
513,302898,Weightman Street - 9,Bramston Tce,Weightman St,-27.447932,153.024447,HERSTON,Intermediate,Y,Medium,Easy,Hard,18/04/2007,TRUE
514,NA,Bus Holding Zone,HERSTON RD,NA,-27.449183,153.023453,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
515,NA,Bus Turning Circle,HERSTON RD,NA,-27.449501,153.024986,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
517,NA,Herston Road - 10,HERSTON RD,NA,-27.449562,153.024446,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
518,NA,Special Events stop Butterfield St,NA,NA,-27.445503,153.026878,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
522,NA,Herston Rd at Royal Children's Hospital - 8,BOWEN BRIDGE RD,NA,-27.449642,153.02618,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
523,NA,Herston Rd at Royal Children's Hospital - 8,HERSTON RD,NA,-27.449775,153.026226,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
534,NA,Royal Brisbane Hospital - Zone C OB,BOWEN BRIDGE RD,NA,-27.449099,153.028972,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
535,NA,BOWEN BRIDGE / CAMPBELL,BOWEN BRIDGE RD,NA,-27.446715,153.029416,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
537,NA,Royal Brisbane Hospital - 8 - OB,BOWEN BRIDGE RD,NA,-27.44673,153.029413,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
540,NA,"Royal Brisbane Hospital"""""""" - 9 IB",CAMPBELL ST,NA,-27.445567,153.029808,BOWEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
541,NA,Royal Brisbane Hospital - 9 OB,BOWEN BRIDGE RD,NA,-27.445398,153.029643,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
542,NA,Royal Brisbane Hospital - 8 - IB,OCONNELL TCE,NA,-27.447513,153.029464,BOWEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
543,NA,Royal Brisbane Hospital OB Stop 8,BOWEN BRIDGE RD,NA,-27.447203,153.029296,HERSTON,NA,NA,NA,NA,NA,NA,TRUE
544,NA,Royal Brisbane Hospital Stop 8 IB,BOWEN BRIDGE RD,NA,-27.447239,153.029539,BOWEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
548,NA,GREGORY / ANDERSON,GREGORY TCE,NA,-27.451821,153.030449,BOWEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
549,NA,COSTIN / GREGORY,NA,NA,-27.45213,153.031822,BOWEN HILLS,NA,NA,NA,NA,NA,NA,TRUE
550,NA,Gregory Terrace - 10,GREGORY TCE,NA,-27.453004,153.028491,SPRING HILL,NA,NA,NA,NA,NA,NA,TRUE
551,306458,Gregory Terrace - 9,Gregory Tce,Hill St,-27.455073,153.026743,SPRING HILL,Regular with seat,N,Hard,Easy,Hard,9/05/2007,TRUE
552,306459,Gregory Terrace - 8,Gregory Tce,Rogers St,-27.45599,153.026255,SPRING HILL,Intermediate,Y,Hard,Easy,Hard,24/05/2010,TRUE
554,306460,Gregory Terrace - 6,Gregory Tce,Union St,-27.457995,153.023848,SPRING HILL,Intermediate,N,Hard,Easy,Medium,9/05/2007,TRUE
555,306461,Torrington Street - 5,Gregory Tce,Bradley St,-27.458803,153.021193,SPRING HILL,Intermediate,N,Medium,Hard,Hard,9/05/2007,TRUE
556,306462,Brisbane Grammar - 4,Gregory Tce,Boundary St,-27.459306,153.019765,SPRING HILL,Intermediate,N,Hard,Medium,Hard,9/05/2007,TRUE
557,306451,Brisbane Grammar - 4,Gregory Tce,Boundary St,-27.459498,153.019158,SPRING HILL,Intermediate,N,Easy,Easy,Medium,9/05/2007,TRUE
559,306452,Torrington Street - 5,Gregory Tce,Torrington St,-27.45857,153.021615,SPRING HILL,Intermediate,N,Easy,Medium,Easy,9/05/2007,TRUE
560,NA,Gregory Terrace - 6,NA,NA,-27.457998,153.023617,SPRING HILL,NA,NA,NA,NA,NA,NA,TRUE
561,NA,St Josephs - 7,GREGORY TCE,NA,-27.456696,153.024543,SPRING HILL,NA,NA,NA,NA,NA,NA,TRUE
562,NA,Federation St Stop,EARLE ST,NA,-27.441111,153.031096,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
563,306455,Gregory Terrace - 8,Gregory Tce,Rogers St,-27.455873,153.025521,SPRING HILL,Intermediate,Y,Easy,Medium,Easy,20/07/2012,TRUE
564,NA,Gregory Terrace - 9,NA,NA,-27.45424,153.026775,SPRING HILL,NA,NA,NA,NA,NA,NA,TRUE
565,301283,Gregory Terrace - 7,Bowen Bridge Rd,Gregory Tce,-27.45213,153.028817,SPRING HILL,Intermediate,N,Easy,Medium,Hard,28/04/2007,TRUE
566,301282,Gregory Terrace - 7,Bowen Bridge Rd,Gregory Tce,-27.45228,153.029062,BOWEN HILLS,Intermediate,N,Easy,Hard,Medium,11/10/2010,TRUE
568,NA,Federation St Stop,EARLE ST,NA,-27.441232,153.031287,WINDSOR,NA,NA,NA,NA,NA,NA,TRUE
569,306474,Boundary Street - 3,Boundary St,Bradley St,-27.4603,153.021201,SPRING HILL,Regular with seat,N,Easy,Easy,Easy,9/05/2007,TRUE
570,NA,Fortescue Street - 2,BOUNDARY ST,NA,-27.4606,153.023211,SPRING HILL,NA,NA,NA,NA,NA,NA,TRUE
572,NA,Bus Control Centre,WICKHAM ST,NA,-27.460821,153.03166,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
574,NA,GOTHA / WICKHAM,WICKHAM ST,NA,-27.459605,153.031438,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
580,NA,Holding Stand - Bus Control,NA,NA,-27.461249,153.032163,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
587,NA,Brisbane Grammar - 4,NA,NA,-27.459585,153.019086,SPRING HILL,NA,NA,NA,NA,NA,NA,TRUE
611,306530,Water Street - 6,Brunswick St,Water St,-27.45379,153.029519,FORTITUDE VALLEY,Regular,N,Hard,Hard,Hard,6/07/2007,TRUE
612,306529,Water Street - 6,Brunswick St,Water St,-27.454553,153.029883,FORTITUDE VALLEY,Regular with seat,N,Easy,Easy,Hard,6/07/2007,TRUE
613,NA,Buranda,NA,NA,-27.497701,153.039757,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
614,NA,Buranda,NA,NA,-27.497592,153.039883,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
617,NA,ALFRED / BRUNSWICK,BRUNSWICK ST,NA,-27.456556,153.032306,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
619,NA,McConnell Street,MCCONNELL ST,NA,-27.443008,153.058645,BULIMBA,NA,NA,Easy,Easy,Easy,NA,TRUE
623,306528,St Pauls Terrace - 5,Brunswick St,St Pauls Tce,-27.455453,153.031024,FORTITUDE VALLEY,Intermediate,N,Medium,Easy,Hard,6/07/2007,TRUE
625,NA,Water Street - 5 can stay possible future use,WATER ST,NA,-27.455107,153.028976,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
629,306304,O'Keefe Street,O'Keefe St,Wolseley St,-27.497084,153.036395,WOOLLOONGABBA,Regular with seat,Y,Medium,Medium,Easy,4/06/2007,TRUE
631,NA,O'Keefe Street,IPSWICH RD,NA,-27.497195,153.036264,WOOLLOONGABBA,NA,NA,NA,NA,NA,NA,TRUE
635,NA,Leichhardt Street - 1,LEICHHARDT ST,NA,-27.46257,153.023693,SPRING HILL,NA,NA,NA,NA,NA,NA,TRUE
636,306470,Leichhardt Street - 1,Leichardt St,Little Edward St,-27.462405,153.023616,SPRING HILL,Intermediate,N,Easy,Hard,Hard,9/05/2007,TRUE
637,NA,Leichhardt Street - 2,LEICHHARDT ST,NA,-27.462119,153.02179,SPRING HILL,NA,NA,NA,NA,NA,NA,TRUE
638,306469,Leichhardt Street - 2,Leichardt St,Allenby St,-27.461996,153.022063,SPRING HILL,Intermediate,N,Easy,Easy,Hard,9/05/2007,TRUE
639,306479,Wickham Terrace - 3,Wickham Tce,Bradley St,-27.461784,153.020232,SPRING HILL,Intermediate,N,Easy,Easy,Hard,9/05/2007,TRUE
640,306468,Wickham Tce @ Bradley St (St 640),College Rd,Bradley St,-27.461688,153.020352,SPRING HILL,Intermediate,N,Medium,Easy,Hard,9/05/2007,TRUE
641,306481,Wickham Terrace - 3A,Wickham Tce,Dark St,-27.461288,153.018864,SPRING HILL,Premium,N,Easy,Easy,Hard,10/05/2007,TRUE
642,NA,Roma St Parklands City Sights,ALBERT ST,NA,-27.464379,153.01958,BRISBANE CITY,NA,NA,NA,NA,NA,NA,TRUE
695,NA,Little Edward Street - 1,LEICHHARDT ST,NA,-27.462358,153.024257,SPRING HILL,NA,NA,NA,NA,NA,NA,TRUE
704,NA,Vernon Terrace - 15,FLORENCE ST,NA,-27.455752,153.049857,TENERIFFE,NA,NA,NA,NA,NA,NA,TRUE
705,NA,Vernon Terrace - 15,VERNON TCE,NA,-27.455671,153.049993,TENERIFFE,NA,NA,NA,NA,NA,NA,TRUE
706,NA,Mercantile Place - 14,MACQUARIE ST,NA,-27.458773,153.049978,TENERIFFE,NA,NA,NA,NA,NA,NA,TRUE
707,NA,Mercantile Place - 14,MACQUARIE ST,NA,-27.45778,153.050108,TENERIFFE,NA,NA,NA,NA,NA,NA,TRUE
712,300970,Gibbon Street - 10,Gibbon St,James St,-27.459596,153.044127,NEW FARM,Regular with seat,Y,Medium,Hard,Easy,19/01/2012,TRUE
713,NA,James Street - 10,JAMES ST,NA,-27.459417,153.043415,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
714,300940,Chester Street - 11,Chester St,Harcourt St,-27.456849,153.043974,TENERIFFE,Regular with seat,N,Hard,Hard,Hard,23/04/2007,TRUE
715,NA,Teneriffe Hill - 12,CHESTER ST,NA,-27.458191,153.045345,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
716,300956,Teneriffe Hill - 12,Chester St,Ellis St,-27.45789,153.04548,TENERIFFE,Intermediate,N,Hard,Hard,NA,23/04/2007,TRUE
717,300955,Chester Street - 11,Harcourt St,Chester St,-27.456507,153.043941,TENERIFFE,Intermediate,N,Hard,Easy,Hard,23/04/2007,TRUE
718,300971,James Street - 9,James St,Harcourt St,-27.458639,153.042215,NEW FARM,Regular,N,Hard,Medium,Easy,23/04/2007,TRUE
719,NA,Bay suitable for a bus,HEAL ST,NA,-27.460659,153.045005,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
723,NA,Merthyr Central - 11,MERTHYR RD,NA,-27.4666,153.046597,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
724,NA,Alford Street - 12,MERTHYR RD,NA,-27.465197,153.047968,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
725,NA,Alford Street - 12,MERTHYR RD,NA,-27.465318,153.048038,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
726,NA,Merthyr Central - 11,BRUNSWICK ST,NA,-27.466971,153.046418,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
729,NA,New Farm Junction - 14,MERTHYR RD,NA,-27.467366,153.046305,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
731,NA,Langshaw Street - 10,BRUNSWICK ST,NA,-27.466057,153.044599,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
732,NA,Langshaw Street - 10,VILLIERS ST,NA,-27.465953,153.044681,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
734,NA,Brunswick Street - 9,BRUNSWICK ST,NA,-27.464659,153.042801,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
735,NA,Heal Street - 8,BRUNSWICK ST,NA,-27.463592,153.041428,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
736,NA,Kent Street - 7,BRUNSWICK ST,NA,-27.462646,153.040214,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
737,NA,Harcourt Street - 6,BRUNSWICK ST,NA,-27.461383,153.0386,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
738,NA,Robertson Street - 5,MARTIN ST,NA,-27.460544,153.037533,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
739,NA,Robertson Street - 5,ROBERTSON ST,NA,-27.459743,153.036726,FORTITUDE VALLEY,NA,NA,NA,NA,NA,NA,TRUE
740,300991,Harcourt Street - 6,Brunswick St,Harcourt St,-27.461257,153.038654,FORTITUDE VALLEY,Intermediate,N,Easy,Medium,Hard,24/04/2007,TRUE
742,NA,Kent Street - 7/8,BRUNSWICK ST,NA,-27.462401,153.040113,NEW FARM,NA,NA,NA,NA,NA,NA,TRUE
